,product_name,image,product_specifications,categories,description
308,Ravishing Variety Statue Showpiece  -  17 cm,521528ccaa29dd645e869550cae7a249.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Ravishing Variety""}, {""key""=>""Model Number"", ""value""=>""Rv18""}, {""key""=>""Type"", ""value""=>""Ethnic""}, {""key""=>""Shade"", ""value""=>""Golden""}, {""key""=>""Material"", ""value""=>""Brass""}, {""key""=>""Model Name"", ""value""=>""Statue""}, {""key""=>""Color"", ""value""=>""Gold""}, {""key""=>""Covered in Warranty"", ""value""=>""Warranty of the product is limited to manufacturing defects only.""}, {""key""=>""Warranty Summary"", ""value""=>""No Warranty""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane""}, {""key""=>""Weight"", ""value""=>""500 g""}, {""key""=>""Height"", ""value""=>""17 cm""}, {""key""=>""Width"", ""value""=>""4 cm""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Wall Mount"", ""value""=>""No""}, {""key""=>""Sales Package"", ""value""=>""1 Showpiece Figurine""}, {""key""=>""Pack of"", ""value""=>""1""}]}",home decor festive needs,ravishing variety statue showpiece online ravishing variety statue showpiece best prices with free shipping cash delivery only genuine products replacement guarantee
309,Infinity India Antique Gemstone Brass Surahi Handicraft Gift -1001 Showpiece  -  10 cm,2f40e01331bc00216d147d4ebfdfbaf3.jpg,"{""product_specification""=>[{""key""=>""Sales Package"", ""value""=>""1 Surahi Showpiece Figurine""}, {""key""=>""Pack of"", ""value""=>""1""}, {""key""=>""Brand"", ""value""=>""Infinity India""}, {""key""=>""Model Number"", ""value""=>""1002""}, {""key""=>""Model Name"", ""value""=>""Antique Gemstone Brass Surahi Handicraft Gift -1001""}, {""key""=>""Material"", ""value""=>""Crystal""}, {""key""=>""Color"", ""value""=>""Brown""}, {""key""=>""Type"", ""value""=>""Ethnic""}, {""key""=>""Width"", ""value""=>""15 cm""}, {""key""=>""Height"", ""value""=>""10 cm""}]}",home decor festive needs,infinity india antique gemstone brass surahi handicraft gift showpiece online infinity india antique gemstone brass surahi handicraft gift showpiece best prices with free shipping cash delivery only genuine products replacement guarantee
310,Linksys Smart Wi-Fi Router,64b463dc0b75ae40a848498c657041e6.jpg,"{""product_specification""=>[{""key""=>""Encryption"", ""value""=>""WPA2""}, {""key""=>""Other Security Features"", ""value""=>""QoS""}, {""key""=>""Wireless Speed"", ""value""=>""900 Mbps""}, {""key""=>""Brand"", ""value""=>""Linksys""}, {""key""=>""In The Box"", ""value""=>""Linksys Smart Wi-Fi Router AC 900, Advanced Multi Media, EA6200, CD-ROM with Documentation, Ethernet Cable, Quick Start Guide, Power Adapter""}, {""key""=>""Model"", ""value""=>""Smart Wi-Fi Router""}, {""key""=>""Controls"", ""value""=>""WPS Button""}, {""key""=>""Installation Features"", ""value""=>""Software Setup: CD Install""}, {""key""=>""Supported Software"", ""value""=>""Internet Explorer 8, Safari 5 (for Mac), Firefox 8 or Google Chrome""}, {""key""=>""Type"", ""value""=>""Wireless Without modem""}, {""key""=>""Part Number"", ""value""=>""EA6200-AP""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Warranty Summary"", ""value""=>""2 Years Warranty""}, {""key""=>""Operating System"", ""value""=>""Vista SP1 or Later, Mac: OS X Leopard 10.5.8 or Later, 7 or 8, Windows: XP SP3, Lion 10.7 or Mountain Lion 10.8, Snow Leopard 10.6.1 or Later""}, {""key""=>""Frequency"", ""value""=>""5 GHz""}, {""key""=>""Number of Antennae"", ""value""=>""4""}, {""key""=>""Number of LAN ports"", ""value""=>""4""}, {""key""=>""USB"", ""value""=>""USB 3.0""}, {""key""=>""Number of USB Ports"", ""value""=>""1""}, {""key""=>""Number of WAN ports"", ""value""=>""1""}, {""key""=>""Antennae"", ""value""=>""Internal""}, {""key""=>""Standard IEEE"", ""value""=>""IEEE 802.11ac""}]}",computers,linksys smart router only from flipkart only genuine products replacement guarantee free shipping cash delivery
311,Wild Stone Red And Juice Combo Set,ecb5bba9a5984d2b35b8ac3f56056c67.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""2""}, {""key""=>""Combo Set Content"", ""value""=>""1 Wild Stone Red Deodorant Spray - For Men(150 ml) 1 Wild Stone Juice Deodorant Spray - For Men(150 ml)""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Fragrance Segment"", ""value""=>""Mass Premium""}, {""value""=>""1 Wild Stone Red Deodorant Spray - For Men(150 ml), 1 Wild Stone Juice Deodorant Spray - For Men(150 ml)""}]}",beauty and personal care,flipkart wild stone juice combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
312,Intex W150D,c20bf28cd809790c04e78fdaf47c038f.jpg,"{""product_specification""=>[{""key""=>""Wireless Speed"", ""value""=>""150 mbps""}, {""key""=>""Brand"", ""value""=>""Intex""}, {""key""=>""In The Box"", ""value""=>""Router""}, {""key""=>""Model"", ""value""=>""W150D""}, {""key""=>""Type"", ""value""=>""Wireless With Modem""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Covered in Warranty"", ""value""=>""Warranty of the product is limited to manufacturing defects only""}, {""key""=>""Warranty Summary"", ""value""=>""1 Year Carry to Intex Service Center Across All India.""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer. Physically Damanged Product Not Covered under Warranty.""}, {""key""=>""Number of USB Ports"", ""value""=>""0""}, {""key""=>""Antennae"", ""value""=>""External""}]}",computers,intex only from flipkart only genuine products replacement guarantee free shipping cash delivery
313,Adidas Ice Drive and Dynamic Pulse Combo Set,6c8f99e979d4de9ab5d1ad20455622c7.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""2""}, {""key""=>""Combo Set Content"", ""value""=>""1 Adidas Ice Drive Deodorant Spray 150 ml 1 Adidas Dynamic Pulse Deodorant Spray 150 ml""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Fragrance Segment"", ""value""=>""Mass Premium""}, {""value""=>""1 Adidas Ice Drive Deodorant Spray 150 ml, 1 Adidas Dynamic Pulse Deodorant Spray 150 ml""}]}",beauty and personal care,flipkart adidas drive dynamic pulse combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
314,"Vincent Valentine Paris Set of Dark Fire, Dark Fire & Majesty Deodorants Combo Set",3adb36e4275733d0d113d9039e6814ea.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""3""}, {""key""=>""Combo Set Content"", ""value""=>""2 Dark Fire Deodorants 1 Majesty Deodorant(160ml each)""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}, {""key""=>""Fragrance Segment"", ""value""=>""Mass Premium""}, {""value""=>""Set of 3 160 ml Deodorants""}]}",beauty and personal care,vincent valentine paris dark fire dark fire majesty deodorants combo price dark fire sparkles with enchanting note blend black currant star anise distinctive spiciness embraced galanga root depth green pepper extract warmth base rich woody with balsam cedar entwined with vanilla beans passionate royal majesty latest beautiful perfume from anna andre distinguishes itself from others pampers young extravagant woman with classical touch dark fire sparkles with enchanting note blend black currant star anise distinctive spiciness embraced galanga root depth green pepper extract warmth base rich woody with balsam cedar entwined with vanilla beans passionate royal majesty latest beautiful perfume from anna andre distinguishes itself from others pampers young extravagant woman with classical touch
315,"Denver RO,Black Code Gift Set  Combo Set",e93cd13f5269dd51b8359ccf93ca5ace.jpg,"{""product_specification""=>[{""key""=>""Gift Set Content"", ""value""=>""1 RO Deo Spray For Men""}, {""key""=>""Number of Contents in Set"", ""value""=>""2""}, {""key""=>""Combo Set Content"", ""value""=>""1 Black Code For Men""}, {""key""=>""Ideal For"", ""value""=>""Men""}]}",beauty and personal care,flipkart denver black code gift combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
316,Wild Stone Smoke And Juice Combo Set,b551f20c6a8a1dc3d102a5f04bc8d7d6.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""2""}, {""key""=>""Combo Set Content"", ""value""=>""1 Wild Stone Smoke Deodorant Spray - For Men(150 ml) 1 Wild Stone Juice Deodorant Spray - For Men(150 ml)""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Fragrance Segment"", ""value""=>""Mass Premium""}, {""value""=>""1 Wild Stone Smoke Deodorant Spray - For Men(150 ml), 1 Wild Stone Juice Deodorant Spray - For Men(150 ml)""}]}",beauty and personal care,flipkart wild stone smoke juice combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
317,Archies VJ-552 Combo Set,a898bd6978f9f2c6aa940b9fa3352c27.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""2""}, {""key""=>""Combo Set Content"", ""value""=>""Deo City Gang Black is Black""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}]}",beauty and personal care,flipkart archies combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
318,Asus Wireless AC2400 Dual-band Gigabit Router,fd2716d0e5dd7ffc367ca4dd9f97aaa0.jpg,"{""product_specification""=>[{""key""=>""Firewall"", ""value""=>""SPI Intrusion Detection, DoS Protection, Network Service Filter, URL Filter, Port Filter""}, {""key""=>""Encryption"", ""value""=>""WPA2-Enterprise, 128-bit WEP, WPA-Enterprise, 64-bit WEP, WPA2-PSK, WPA-PSK, WPS Support""}, {""key""=>""Other Security Features"", ""value""=>""Parental Control, QoS, Automatic IP, Static IP, PPPoE (MPPE Supported), DHCP, DNS Proxy, Guest Network , Upnp""}, {""key""=>""Wireless Speed"", ""value""=>""2334 Mbps""}, {""key""=>""LAN/WAN"", ""value""=>""10/100/1000 Gigabits BaseT""}, {""key""=>""Brand"", ""value""=>""Asus""}, {""key""=>""In The Box"", ""value""=>""1 x RT-AC87U Wireless-AC2400 Dual Band Gigabit Router 1 x RJ-45 Cable 1 x Power Adapter 1 x QSG 1 x Support CD (User Manual and Ultility)""}, {""key""=>""Model"", ""value""=>""Wireless AC2400 Dual-band Gigabit Router""}, {""key""=>""Controls"", ""value""=>""WPS Button, Reset Button, Power Switch, Wireless On/Off Button, LED On/Off Button""}, {""key""=>""LED Indicator"", ""value""=>""1 x PWR, 1 x WPS, 1 x WAN, 2 x Wi-Fi, 4 x Lan""}, {""key""=>""Type"", ""value""=>""Wireless Without modem""}, {""key""=>""Part Number"", ""value""=>""RT-AC87U""}, {""key""=>""Domestic Term"", ""value""=>""3 Years""}, {""key""=>""Warranty Summary"", ""value""=>""3 Year Asus India Warranty""}, {""key""=>""Weight"", ""value""=>""747 g""}, {""key""=>""Height"", ""value""=>""47.5 mm""}, {""key""=>""Width"", ""value""=>""289.5 mm""}, {""key""=>""Depth"", ""value""=>""167.6 mm""}, {""key""=>""Operating System"", ""value""=>""Windows: XP, Vista, Mac OS X: 10.1, 8.1, 10.4, 10.6, 10.5, 10.8, Linux, 10.7, 2000, Linux Kernel (Support Ubuntu Only), Server 2003, 8, ME, Server 2008, 7""}, {""key""=>""Frequency"", ""value""=>""5 GHz""}, {""key""=>""WAN"", ""value""=>""RJ-45""}, {""key""=>""Number of Antennae"", ""value""=>""4""}, {""key""=>""Number of LAN ports"", ""value""=>""4""}, {""key""=>""USB"", ""value""=>""1 x USB 2.0, 1 x USB 3.0""}, {""key""=>""Number of USB Ports"", ""value""=>""2""}, {""key""=>""Antennae Capacity"", ""value""=>""MU-MIMO Antenna""}, {""key""=>""LAN"", ""value""=>""RJ-45""}, {""key""=>""Number of WAN ports"", ""value""=>""1""}, {""key""=>""Antennae"", ""value""=>""External""}, {""key""=>""Standard IEEE"", ""value""=>""IEEE 802.11n, IEEE 802.11ac, IPv4, IEEE 802.11g, IEEE 802.11a, IEEE 802.11b, IPv6""}, {""key""=>""VPN"", ""value""=>""IPSec Pass-Through, PPTP Pass-Through, L2TP Pass-Through, PPTP Server, Open VPN Server, PPTP Client, L2TP Client, Open VPN Client""}, {""key""=>""SSID Support"", ""value""=>""Multiple SSID""}]}",computers,asus wireless dual band gigabit router only from flipkart only genuine products replacement guarantee free shipping cash delivery
319,"Denver Sport,Hamilton Combo Set",8e94fbcd81112a21860355b3b11cf52d.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""2""}, {""key""=>""Combo Set Content"", ""value""=>""1 Sport Deo 1 Hamilton Deo""}, {""key""=>""Ideal For"", ""value""=>""Men""}]}",beauty and personal care,flipkart denver sport hamilton combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
320,"Layer'r Shot Compact Impact ,Explode And Turbo Body Spray (Pack Of 3) Combo Set",3ee79b1e51c9f9262e8373ce6b717606.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""3""}, {""key""=>""Combo Set Content"", ""value""=>""Layer'r Shot CompactExplode Body Spray 60ml Layer'r Shot Compact Impact Body Spray 60ml Layer'r Shot Compact Turbo Body Spray 60ml""}, {""key""=>""Ideal For"", ""value""=>""Men""}]}",beauty and personal care,flipkart layer shot compact impact explode turbo body spray pack combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
321,Apple MD199HN/A,5df72b5295dc5e6126693e640b50f3a2.jpg,"{""product_specification""=>[{""key""=>""Wireless Speed"", ""value""=>""100 Mbps""}, {""key""=>""Brand"", ""value""=>""Apple""}, {""key""=>""In The Box"", ""value""=>""1 Router""}, {""key""=>""Model"", ""value""=>""MD199HN/A""}, {""key""=>""Type"", ""value""=>""Wireless With Modem""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Covered in Warranty"", ""value""=>""Warranty of the product is limited to manufacturing defects only""}, {""key""=>""Warranty Summary"", ""value""=>""6 Months""}, {""key""=>""Service Type"", ""value""=>""Authorized Service Center""}, {""key""=>""Not Covered in Warranty"", ""value""=>""If Damaged not be repaired""}, {""key""=>""Number of USB Ports"", ""value""=>""2""}, {""key""=>""Antennae"", ""value""=>""Internal""}]}",computers,apple only from flipkart only genuine products replacement guarantee free shipping cash delivery
322,Archies VJ-556 Combo Set,48b9e7f78348b95955d7484910b7af15.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Set"", ""value""=>""2""}, {""key""=>""Combo Set Content"", ""value""=>""Deo Blade Privacy""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}]}",beauty and personal care,flipkart archies combo online only from flipkart only genuine products replacement guarantee free shipping cash delivery
323,Tenda TE-F452,f309bdd259c5b46a560bc1620e641947.jpg,"{""product_specification""=>[{""key""=>""In The Box"", ""value""=>""Wireless N450 Gigabit Router F452, Quick Installation Guide, Ethernet Cable, Power Adapter, Resources Cd""}, {""key""=>""Brand"", ""value""=>""Tenda""}, {""key""=>""Model"", ""value""=>""TE-F452""}, {""key""=>""Type"", ""value""=>""Wireless Without modem""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Wireless Speed"", ""value""=>""450 mbps""}, {""key""=>""Warranty Summary"", ""value""=>""3 Years Warranty""}, {""key""=>""Number of USB Ports"", ""value""=>""1""}, {""key""=>""Antennae"", ""value""=>""Internal""}]}",computers,tenda only from flipkart only genuine products replacement guarantee free shipping cash delivery
